County,License Number,Neighborhood,Entity Name,DBA Name,City,Zip Code,Georeference,Address,Normalized DBA Name,Is Chain Store,Is Grocery Store,Google Maps Link
KINGS,744928,East Flatbush,CC MART CORP,CC MART,BROOKLYN,11226,POINT (-73.949128871 40.650725011),3008 CHURCH AVE,cc mart,No,Yes,https://www.google.com/maps/search/?api=1&query=CC+MART+3008+CHURCH+AVE+BROOKLYN+
KINGS,619012,East Flatbush,CHEFS CHOICE CASH&CARRY FD DT INC,CHEFS CHOICE CASH&CARRY,BROOKLYN,11203,POINT (-73.929667768 40.647241157),1051 UTICA AVE,chefs choice cashcarry,No,Yes,https://www.google.com/maps/search/?api=1&query=CHEFS+CHOICE+CASH&CARRY+1051+UTICA+AVE+BROOKLYN+
KINGS,744863,East Flatbush,CHECHE DELI GROCERY CORP,CHECHE DELI GROCERY,BROOKLYN,11203,POINT (-73.936367759 40.651590484),4321 CHURCH AVE,cheche deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CHECHE+DELI+GROCERY+4321+CHURCH+AVE+BROOKLYN+
KINGS,732264,East Flatbush,CLARENDON OF KINGS DELI AND GRILL INC,CLARENDON OF KINGS DELI AND GRILL,BROOKLYN,11203,POINT (-73.943156513 40.643451237),3522 CLARENDON RD,clarendon of kings deli and grill,No,Yes,https://www.google.com/maps/search/?api=1&query=CLARENDON+OF+KINGS+DELI+AND+GRILL+3522+CLARENDON+RD+BROOKLYN+
KINGS,744945,East Flatbush,CLARKSON DELI LLC,CLARKSON DELI,BROOKLYN,11203,POINT (-73.927770776 40.656710025),902 CLARKSON AVE,clarkson deli,No,Yes,https://www.google.com/maps/search/?api=1&query=CLARKSON+DELI+902+CLARKSON+AVE+BROOKLYN+
KINGS,750397,East Flatbush,CROISSANT DELI & GROCERY INC,CROISSANT DELI & GROCERY,BROOKLYN,11203,POINT (-73.939789503 40.662125028),690 EAST NEW YORK AVE,croissant deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=CROISSANT+DELI+&+GROCERY+690+EAST+NEW+YORK+AVE+BROOKLYN+
KINGS,725193,East Flatbush,COUNTRY COCO INC,COUNTRY COCO,BROOKLYN,11226,POINT (-73.948066548 40.650764322),3112-3114 CHURCH AVENUE,country coco,No,Yes,https://www.google.com/maps/search/?api=1&query=COUNTRY+COCO+3112-3114+CHURCH+AVENUE+BROOKLYN+
KINGS,730614,East Flatbush,CUEVAS DELI FOOD CORP,CUEVAS DELI FOOD,BROOKLYN,11203,POINT (-73.930390372 40.649970346),940 UTICA AVE,cuevas deli food,No,Yes,https://www.google.com/maps/search/?api=1&query=CUEVAS+DELI+FOOD+940+UTICA+AVE+BROOKLYN+
KINGS,614049,East Flatbush,L&S 5311 FOOD CORP,CTOWN,BROOKLYN,11203,POINT (-73.927022523 40.652487306),5311 CHURCH AVE,ctown,Yes,Yes,https://www.google.com/maps/search/?api=1&query=CTOWN+5311+CHURCH+AVE+BROOKLYN+
KINGS,610100,East Flatbush,EL VACILON GROCERY CORP,EL VACILON GROCERY,BROOKLYN,11212,POINT (-73.915883393 40.655595819),9521 CHURCH AVE,el vacilon grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=EL+VACILON+GROCERY+9521+CHURCH+AVE+BROOKLYN+
KINGS,671016,East Flatbush,DISCOUNT DREAM LLC,DOLLAR DREAMS,BROOKLYN,11212,POINT (-73.916674393 40.655063275),9415 CHURCH AVE,dollar dreams,No,Yes,https://www.google.com/maps/search/?api=1&query=DOLLAR+DREAMS+9415+CHURCH+AVE+BROOKLYN+
KINGS,730547,East Flatbush,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19218,BROOKLYN,11203,POINT (-73.932964622 40.641795895),4602 AVENUE D,dollar general,Yes,Yes,https://www.google.com/maps/search/?api=1&query=DOLLAR+GENERAL+#+19218+4602+AVENUE+D+BROOKLYN+
KINGS,730545,East Flatbush,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19217,BROOKLYN,11210,POINT (-73.936950552 40.636773082),4118 FARRAGUT RD,dollar general,Yes,Yes,https://www.google.com/maps/search/?api=1&query=DOLLAR+GENERAL+#19217+4118+FARRAGUT+RD+BROOKLYN+
KINGS,728509,East Flatbush,DOLLAR TREE STORES INC,DOLLAR TREE #06068,BROOKLYN,11203,POINT (-73.929130907 40.641872296),1253 UTICA AVE,dollar tree,Yes,Yes,https://www.google.com/maps/search/?api=1&query=DOLLAR+TREE+#06068+1253+UTICA+AVE+BROOKLYN+
KINGS,737869,East Flatbush,DOLLAR TREE STORES INC,DOLLAR TREE #07552,BROOKLYN,11236,POINT (-73.920521268 40.653542797),533 REMSEN AVE,dollar tree,Yes,Yes,https://www.google.com/maps/search/?api=1&query=DOLLAR+TREE+#07552+533+REMSEN+AVE+BROOKLYN+
KINGS,725645,East Flatbush,FAISAL DELI & GROCERY CORP,FAISAL DELI & GROCERY,BROOKLYN,11203,POINT (-73.935329911 40.641898699),4323 AVENUE D,faisal deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=FAISAL+DELI+&+GROCERY+4323+AVENUE+D+BROOKLYN+
KINGS,732584,East Flatbush,FIRO FOOD MARKET CORP,FIRO FOOD MARKET,BROOKLYN,11203,POINT (-73.926914397 40.642418294),5215 AVENUE D,firo food market,No,Yes,https://www.google.com/maps/search/?api=1&query=FIRO+FOOD+MARKET+5215+AVENUE+D+BROOKLYN+
KINGS,759365,East Flatbush,FRIENDLY GOURMET DELI AND GRILL INC,FRIENDLY GOURMET DELI AND GRILL,BROOKLYN,11212,POINT (-73.921122166 40.660631582),1127 CLARKSON AVE,friendly gourmet deli and grill,No,Yes,https://www.google.com/maps/search/?api=1&query=FRIENDLY+GOURMET+DELI+AND+GRILL+1127+CLARKSON+AVE+BROOKLYN+
KINGS,757371,East Flatbush,EL TRONCO FOOD CORP,EL TRONCO FOOD,BROOKLYN,11203,POINT (-73.929754185 40.656811195),853 CLARKSON AVENUE,el tronco food,No,Yes,https://www.google.com/maps/search/?api=1&query=EL+TRONCO+FOOD+853+CLARKSON+AVENUE+BROOKLYN+
KINGS,751070,East Flatbush,GARDEN GOURMET DELI CORP,GARDEN GOURMET DELI,BROOKLYN,11203,POINT (-73.939957392 40.66066863),570 ALBANY AVE,garden gourmet deli,No,Yes,https://www.google.com/maps/search/?api=1&query=GARDEN+GOURMET+DELI+570+ALBANY+AVE+BROOKLYN+
KINGS,614411,East Flatbush,GLENWOOD ROAD SUPERETTE INC,GLENWOOD MINI MART,BROOKLYN,11234,POINT (-73.923292325 40.635650955),5513-15 GLENWOOD RD,glenwood mini mart,No,Yes,https://www.google.com/maps/search/?api=1&query=GLENWOOD+MINI+MART+5513-15+GLENWOOD+RD+BROOKLYN+
KINGS,729502,East Flatbush,EXPRESS DELI GROCERY INC II,EXPRESS DELI GROCERY,BROOKLYN,11210,POINT (-73.947336485 40.633909405),3008 GLENWOOD RD,express deli grocery,Yes,Yes,https://www.google.com/maps/search/?api=1&query=EXPRESS+DELI+GROCERY+3008+GLENWOOD+RD+BROOKLYN+
KINGS,741401,East Flatbush,GOURMET GARDEN MARKET INC,GOURMET GARDEN MARKET,BROOKLYN,11226,POINT (-73.949745695 40.65394647),1345 NOSTRAND AVE,gourmet garden market,No,Yes,https://www.google.com/maps/search/?api=1&query=GOURMET+GARDEN+MARKET+1345+NOSTRAND+AVE+BROOKLYN+
KINGS,618066,East Flatbush,FAMILY DOLLAR STORES OF NEW YORK LLC,FAMILY DOLLAR #6368,BROOKLYN,11203,POINT (-73.93333242 40.662775631),887 E NEW YORK AVE,family dollar,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FAMILY+DOLLAR+#6368+887+E+NEW+YORK+AVE+BROOKLYN+
KINGS,618129,East Flatbush,FAMILY DOLLAR STORES OF NEW YORK LLC,FAMILY DOLLAR #7005,BROOKLYN,11225,POINT (-73.943194064 40.662695836),548 LEFFERTS AVE,family dollar,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FAMILY+DOLLAR+#7005+548+LEFFERTS+AVE+BROOKLYN+
KINGS,619171,East Flatbush,ORTIZ FATIMA,FATIMA GROCERY,BROOKLYN,11203,POINT (-73.921017644 40.650561396),5914 SNYDER AVE,fatima grocery,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FATIMA+GROCERY+5914+SNYDER+AVE+BROOKLYN+
KINGS,712710,East Flatbush,H & W GOURMET DELI AND GROCERY CORP,H & W GOURMET DELI AND GROCERY,BROOKLYN,11203,POINT (-73.945015033 40.651180316),3423 CHURCH AVE,h w gourmet deli and grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=H+&+W+GOURMET+DELI+AND+GROCERY+3423+CHURCH+AVE+BROOKLYN+
KINGS,716273,East Flatbush,REMSEN MEAT & PRODUCE CORP,FOOD UNIVERSE,BROOKLYN,11212,POINT (-73.923152682 40.655892999),405 REMSEN AVE,food universe,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+UNIVERSE+405+REMSEN+AVE+BROOKLYN+
KINGS,616111,East Flatbush,RUTLAND MEAT & PRODUCE CORP,FOOD UNIVERSE,BROOKLYN,11212,POINT (-73.925181941 40.6632894),1036 RUTLAND RD,food universe,Yes,Yes,https://www.google.com/maps/search/?api=1&query=FOOD+UNIVERSE+1036+RUTLAND+RD+BROOKLYN+
KINGS,761362,East Flatbush,ISLAND GROCERY & DELI LLC,ISLAND GROCERY & DELI,BROOKLYN,11203,POINT (-73.931534753 40.651817927),4823 CHURCH AVE,island grocery deli,No,Yes,https://www.google.com/maps/search/?api=1&query=ISLAND+GROCERY+&+DELI+4823+CHURCH+AVE+BROOKLYN+
KINGS,725027,East Flatbush,J & W SUPERMARKET INC,J & W SUPERMARKET,BROOKLYN,11236,POINT (-73.917798323 40.651225243),9004 AVENUE A,j w supermarket,No,Yes,https://www.google.com/maps/search/?api=1&query=J+&+W+SUPERMARKET+9004+AVENUE+A+BROOKLYN+
KINGS,761781,East Flatbush,JBD MINI MARKET CORP,JBD MINI MARKET,BROOKLYN,11226,POINT (-73.948740202 40.644549937),1699 NOSTRAND AVE,jbd mini market,No,Yes,https://www.google.com/maps/search/?api=1&query=JBD+MINI+MARKET+1699+NOSTRAND+AVE+BROOKLYN+
KINGS,615471,East Flatbush,GITTO&SONS HEALTH FOOD INC,GITTO&SONS HEALTH FOOD,BROOKLYN,11236,POINT (-73.918897369 40.644620323),38-40 BROOKLYN TERMINAL MKT,gittosons health food,No,Yes,https://www.google.com/maps/search/?api=1&query=GITTO&SONS+HEALTH+FOOD+38-40+BROOKLYN+TERMINAL+MKT+BROOKLYN+
KINGS,758923,East Flatbush,K&G MARKET LLC,K&G MARKET,BROOKLYN,11212,POINT (-73.916326628 40.654980168),9420 CHURCH AVE (#9406),kg market,No,Yes,https://www.google.com/maps/search/?api=1&query=K&G+MARKET+9420+CHURCH+AVE+(#9406)+BROOKLYN+
KINGS,742914,East Flatbush,K&S DELI GRILL INC,K&S DELI GRILL,BROOKLYN,11212,POINT (-73.915009244 40.656161639),9619 CHURCH AVE,ks deli grill,No,Yes,https://www.google.com/maps/search/?api=1&query=K&S+DELI+GRILL+9619+CHURCH+AVE+BROOKLYN+
KINGS,611452,East Flatbush,KANZ DELI GROCERY INC,KANZ DELI GROCERY,BROOKLYN,11203,POINT (-73.94252829 40.655766013),510 CLARKSON AVE,kanz deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=KANZ+DELI+GROCERY+510+CLARKSON+AVE+BROOKLYN+
KINGS,751057,East Flatbush,GOURMET DELI GROCERY 3 CORP,GOURMET DELI GROCERY 3,BROOKLYN,11212,POINT (-73.921800262 40.659867614),1098 CLARKSON AVE,gourmet deli grocery,Yes,Yes,https://www.google.com/maps/search/?api=1&query=GOURMET+DELI+GROCERY+3+1098+CLARKSON+AVE+BROOKLYN+
KINGS,619307,East Flatbush,GREEN ACRES FARMS INC,GREEN ACRES FARMS,BROOKLYN,11203,POINT (-73.929762986 40.644129543),1160 UTICA AVE,green acres farms,No,Yes,https://www.google.com/maps/search/?api=1&query=GREEN+ACRES+FARMS+1160+UTICA+AVE+BROOKLYN+
KINGS,761504,East Flatbush,KING CAPITAL DELI GROCERY CORP,KING CAPITAL DELI GROCERY,BROOKLYN,11212,POINT (-73.915722125 40.655701808),9527 CHURCH AVE,king capital deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=KING+CAPITAL+DELI+GROCERY+9527+CHURCH+AVE+BROOKLYN+
KINGS,736417,East Flatbush,KING STAR NOSTRAND DELI CORP,KING STAR NOSTRAND DELI,BROOKLYN,11226,POINT (-73.949114202 40.648063673),1559 NOSTRAND AVE,king star nostrand deli,No,Yes,https://www.google.com/maps/search/?api=1&query=KING+STAR+NOSTRAND+DELI+1559+NOSTRAND+AVE+BROOKLYN+
KINGS,749611,East Flatbush,KINGS ECONOMIC FOOD MARKET INC,KINGS ECONOMIC FOOD MARKET,BROOKLYN,11212,POINT (-73.920323622 40.658452371),9424 KINGS HIGHWAY,kings economic food market,No,Yes,https://www.google.com/maps/search/?api=1&query=KINGS+ECONOMIC+FOOD+MARKET+9424+KINGS+HIGHWAY+BROOKLYN+
KINGS,613583,East Flatbush,KLEINS GROCERY INC,KLEINS GROCERY,BROOKLYN,11225,POINT (-73.945640993 40.664089411),504 EMPIRE BLVD,kleins grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=KLEINS+GROCERY+504+EMPIRE+BLVD+BROOKLYN+
KINGS,614644,East Flatbush,HEAVEN FARM CORP,HEAVEN FARM,BROOKLYN,11212,POINT (-73.925436332 40.663138191),1034 RUTLAND RD,heaven farm,No,Yes,https://www.google.com/maps/search/?api=1&query=HEAVEN+FARM+1034+RUTLAND+RD+BROOKLYN+
KINGS,716852,East Flatbush,HEBRON HEALTH FOOD INC,HEBRON HEALTH FOOD,BROOKLYN,11212,POINT (-73.916705071 40.654736506),9408 CHURCH AVE,hebron health food,No,Yes,https://www.google.com/maps/search/?api=1&query=HEBRON+HEALTH+FOOD+9408+CHURCH+AVE+BROOKLYN+
KINGS,619960,East Flatbush,JD 840 EAST NEW YORK FOOD CORP,IDEAL FOOD BASKET,BROOKLYN,11203,POINT (-73.934934118 40.66242904),840 E NEW YORK AVE,ideal food basket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=IDEAL+FOOD+BASKET+840+E+NEW+YORK+AVE+BROOKLYN+
KINGS,619061,East Flatbush,VECERRO FOOD CORP,IDEAL FOOD BASKET,BROOKLYN,11203,POINT (-73.932130958 40.651539481),4806 CHURCH AVE,ideal food basket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=IDEAL+FOOD+BASKET+4806+CHURCH+AVE+BROOKLYN+
KINGS,761529,East Flatbush,LENOX DELI BITES CORP,LENOX DELI BITES,BROOKLYN,11203,POINT (-73.939248619 40.654698871),787 ALBANY AVE,lenox deli bites,No,Yes,https://www.google.com/maps/search/?api=1&query=LENOX+DELI+BITES+787+ALBANY+AVE+BROOKLYN+
KINGS,615991,East Flatbush,GARRIDO FOOD CORP,IDEAL FOOD BASKET,BROOKLYN,11203,POINT (-73.943566137 40.647409046),1086 BROOKLYN AVE,ideal food basket,Yes,Yes,https://www.google.com/maps/search/?api=1&query=IDEAL+FOOD+BASKET+1086+BROOKLYN+AVE+BROOKLYN+
KINGS,729712,East Flatbush,JS NOSTRAND MARKET CORP,ISAAC NATURAL FOOD,BROOKLYN,11226,POINT (-73.948196636 40.63968902),1881 NOSTRAND AVENUE,isaac natural food,No,Yes,https://www.google.com/maps/search/?api=1&query=ISAAC+NATURAL+FOOD+1881+NOSTRAND+AVENUE+BROOKLYN+
KINGS,727471,East Flatbush,M & W DELI GROCERY CORP,M & W DELI GROCERY,BROOKLYN,11210,POINT (-73.943805189 40.632018699),3323 AVENUE H,m w deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=M+&+W+DELI+GROCERY+3323+AVENUE+H+BROOKLYN+
KINGS,746388,East Flatbush,M&J DELI GROCERY NY CORP,M&J DELI GROCERY NY,BROOKLYN,11203,POINT (-73.932135568 40.6423245),1253 SCHENECTADY AVE,mj deli grocery ny,No,Yes,https://www.google.com/maps/search/?api=1&query=M&J+DELI+GROCERY+NY+1253+SCHENECTADY+AVE+BROOKLYN+
KINGS,755023,East Flatbush,NEYMAR FARMS IMPORT LLC,K & S FARMS,BROOKLYN,11203,POINT (-73.929291257 40.652022303),5109 CHURCH AVE,k s farms,No,Yes,https://www.google.com/maps/search/?api=1&query=K+&+S+FARMS+5109+CHURCH+AVE+BROOKLYN+
KINGS,753191,East Flatbush,MAKOLET MARKET LLC,MAKOLET MARKET,BROOKLYN,11212,POINT (-73.924893185 40.658201208),999 CLARKSON AVE,makolet market,No,Yes,https://www.google.com/maps/search/?api=1&query=MAKOLET+MARKET+999+CLARKSON+AVE+BROOKLYN+
KINGS,728626,East Flatbush,MANGO NOSTRAND FARM MARKET CORP,MANGO NOSTRAND FARM MARKET,BROOKLYN,11226,POINT (-73.948170735 40.639447621),1887 NOSTRAND AVE,mango nostrand farm market,No,Yes,https://www.google.com/maps/search/?api=1&query=MANGO+NOSTRAND+FARM+MARKET+1887+NOSTRAND+AVE+BROOKLYN+
KINGS,616589,East Flatbush,DHY SONAMOO LLC,KEY FOOD,BROOKLYN,11212,POINT (-73.915476787 40.655531488),9530 CHURCH AVE,key food,Yes,Yes,https://www.google.com/maps/search/?api=1&query=KEY+FOOD+9530+CHURCH+AVE+BROOKLYN+
KINGS,758846,East Flatbush,MARACAS BAY MARKET LLC,MARACAS BAY MARKET,BROOKLYN,11212,POINT (-73.921269101 40.660535945),1123 CLARKSON AVENUE STORE 4,maracas bay market,No,Yes,https://www.google.com/maps/search/?api=1&query=MARACAS+BAY+MARKET+1123+CLARKSON+AVENUE+STORE+4+BROOKLYN+
KINGS,671952,East Flatbush,EAST NEW YORK KOSHER CORP,MARKET PLACE,BROOKLYN,11225,POINT (-73.943320799 40.662158933),589 E NEW YORK AVE,market place,No,Yes,https://www.google.com/maps/search/?api=1&query=MARKET+PLACE+589+E+NEW+YORK+AVE+BROOKLYN+
KINGS,611526,East Flatbush,HAJAR INC,KEY FOOD 1260,BROOKLYN,11226,POINT (-73.948137376 40.639136904),1905 NOSTRAND AVE,key food,Yes,Yes,https://www.google.com/maps/search/?api=1&query=KEY+FOOD+1260+1905+NOSTRAND+AVE+BROOKLYN+
KINGS,731942,East Flatbush,MILADYS SUPER DELI CORP,MILADYS SUPER DELI,BROOKLYN,11212,POINT (-73.923839998 40.658416162),280 E 92ND STREET,miladys super deli,No,Yes,https://www.google.com/maps/search/?api=1&query=MILADYS+SUPER+DELI+280+E+92ND+STREET+BROOKLYN+
KINGS,756506,East Flatbush,KOSHER CREPERIE COMPANY INC,KOSHER CREPERIE COMPANY,BROOKLYN,11236,POINT (-73.913574514 40.648112665),800 E 91ST STREET,kosher creperie company,No,Yes,https://www.google.com/maps/search/?api=1&query=KOSHER+CREPERIE+COMPANY+800+E+91ST+STREET+BROOKLYN+
KINGS,758502,East Flatbush,NAS SUPER DELI INC,NAS SUPER DELI,BROOKLYN,11212,POINT (-73.924546258 40.664030612),1067 RUTLAND RD,nas super deli,No,Yes,https://www.google.com/maps/search/?api=1&query=NAS+SUPER+DELI+1067+RUTLAND+RD+BROOKLYN+
KINGS,733167,East Flatbush,NEW BEST UTICA MARKET INC,NEW BEST UTICA MARKET,BROOKLYN,11203,POINT (-73.930523057 40.65128224),890-892 UTICA AVE,new best utica market,No,Yes,https://www.google.com/maps/search/?api=1&query=NEW+BEST+UTICA+MARKET+890-892+UTICA+AVE+BROOKLYN+
KINGS,670184,East Flatbush,BECKFORD ANNABELLE MARIE,LUCKY STOP & SHOP,BROOKLYN,11225,POINT (-73.947627504 40.661350289),549 NEW YORK AVE,lucky stop shop,No,Yes,https://www.google.com/maps/search/?api=1&query=LUCKY+STOP+&+SHOP+549+NEW+YORK+AVE+BROOKLYN+
KINGS,755633,East Flatbush,NINETY THIRD DELI & GROCERY CORP,NINETY THIRD DELI & GROCERY,BROOKLYN,11212,POINT (-73.924846078 40.660707606),1044 WINTHROP ST.,ninety third deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=NINETY+THIRD+DELI+&+GROCERY+1044+WINTHROP+ST.+BROOKLYN+
KINGS,731662,East Flatbush,NOVA GROCERY INC,NOVA GROCERY,BROOKLYN,11212,POINT (-73.924049211 40.664355955),1089 RUTLAND RD,nova grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=NOVA+GROCERY+1089+RUTLAND+RD+BROOKLYN+
KINGS,617251,East Flatbush,MELO BAEZ FOOD CORP,MELO BAEZ FOOD,BROOKLYN,11225,POINT (-73.947562545 40.662709414),413 LEFFERTS AVE,melo baez food,No,Yes,https://www.google.com/maps/search/?api=1&query=MELO+BAEZ+FOOD+413+LEFFERTS+AVE+BROOKLYN+
KINGS,749272,East Flatbush,P AND A FOOD MARKET INC,P & A FOOD MARKET,BROOKLYN,11212,POINT (-73.927023278 40.662106714),978 RUTLAND RD,p a food market,No,Yes,https://www.google.com/maps/search/?api=1&query=P+&+A+FOOD+MARKET+978+RUTLAND+RD+BROOKLYN+
KINGS,727047,East Flatbush,PARIS DELI GROCERY NY CORP,PARIS DELI GROCERY NY,BROOKLYN,11226,POINT (-73.948577928 40.64310737),1751 NOSTRAND AVE,paris deli grocery ny,No,Yes,https://www.google.com/maps/search/?api=1&query=PARIS+DELI+GROCERY+NY+1751+NOSTRAND+AVE+BROOKLYN+
KINGS,721814,East Flatbush,RAGGUETTE & CHARLES INC,NANNI HEALTH FOOD STORE,BROOKLYN,11203,POINT (-73.927765411 40.65216762),5222 CHURCH AVE,nanni health food store,No,Yes,https://www.google.com/maps/search/?api=1&query=NANNI+HEALTH+FOOD+STORE+5222+CHURCH+AVE+BROOKLYN+
KINGS,725632,East Flatbush,ALZINDANI INTISAR M,PRINCESS DELI & GROCERY,BROOKLYN,11203,POINT (-73.942041553 40.65129322),3723 CHURCH AVE,princess deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=PRINCESS+DELI+&+GROCERY+3723+CHURCH+AVE+BROOKLYN+
KINGS,715837,East Flatbush,NEW HAPPINESS FRUITS & VEGETABLES INC,NEW HAPPINESS FRUITS & VEGETABLES,BROOKLYN,11212,POINT (-73.916053127 40.655491338),9513 CHURCH AVE,new happiness fruits vegetables,No,Yes,https://www.google.com/maps/search/?api=1&query=NEW+HAPPINESS+FRUITS+&+VEGETABLES+9513+CHURCH+AVE+BROOKLYN+
KINGS,748095,East Flatbush,R & S DELI GROCERY NY CORP,R & S DELI GROCERY NY,BROOKLYN,11212,POINT (-73.926150219 40.662997626),1011 RUTLAND RD,r s deli grocery ny,No,Yes,https://www.google.com/maps/search/?api=1&query=R+&+S+DELI+GROCERY+NY+1011+RUTLAND+RD+BROOKLYN+
KINGS,759598,East Flatbush,NEYMAR FARMS II LLC,NEYMAR FARMS II,BROOKLYN,11203,POINT (-73.930572343 40.651608254),878-880 UTICA AVENUE,neymar farms ii,No,Yes,https://www.google.com/maps/search/?api=1&query=NEYMAR+FARMS+II+878-880+UTICA+AVENUE+BROOKLYN+
KINGS,613539,East Flatbush,GARCIA CELIA,RAFI DELI GROCERY,BROOKLYN,11203,POINT (-73.934054605 40.662483103),854 E NEW YORK AVE,rafi deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=RAFI+DELI+GROCERY+854+E+NEW+YORK+AVE+BROOKLYN+
KINGS,757941,East Flatbush,REDAN DELI CORP,REDAN DELI,BROOKLYN,11236,POINT (-73.917978785 40.651436006),9007 AVENUE A,redan deli,No,Yes,https://www.google.com/maps/search/?api=1&query=REDAN+DELI+9007+AVENUE+A+BROOKLYN+
KINGS,707904,East Flatbush,HENRY UBORN,OCEAN FRESH SEA & CARIBBEAN,BROOKLYN,11226,POINT (-73.949526508 40.651903716),1415 NOSTRAND AVE,ocean fresh sea caribbean,No,Yes,https://www.google.com/maps/search/?api=1&query=OCEAN+FRESH+SEA+&+CARIBBEAN+1415+NOSTRAND+AVE+BROOKLYN+
KINGS,611902,East Flatbush,ORIGINAL BRUCEES PATTIES INC THE,ORIG BRUCEES PATTIES,BROOKLYN,11212,POINT (-73.916163684 40.655418667),9509 CHURCH AVE,orig brucees patties,No,Yes,https://www.google.com/maps/search/?api=1&query=ORIG+BRUCEES+PATTIES+9509+CHURCH+AVE+BROOKLYN+
KINGS,718411,East Flatbush,1525 K FOOD LLC,PATHMARK,BROOKLYN,11210,POINT (-73.937211984 40.635643872),1525 ALBANY AVE,pathmark,No,Yes,https://www.google.com/maps/search/?api=1&query=PATHMARK+1525+ALBANY+AVE+BROOKLYN+
KINGS,702238,East Flatbush,FAISON MARIE J,PATIENCE VARIETY STORE,BROOKLYN,11226,POINT (-73.948645654 40.643648086),1729 NOSTRAND AVE,patience variety store,No,Yes,https://www.google.com/maps/search/?api=1&query=PATIENCE+VARIETY+STORE+1729+NOSTRAND+AVE+BROOKLYN+
KINGS,610550,East Flatbush,JRC CORNER DELI GROCERY INC,PEREZ GROCERY,BROOKLYN,11203,POINT (-73.940180686 40.661388426),620 MAPLE ST,perez grocery,Yes,Yes,https://www.google.com/maps/search/?api=1&query=PEREZ+GROCERY+620+MAPLE+ST+BROOKLYN+
KINGS,618797,East Flatbush,RRR DELI GROCERY CORP,RRR DELI GROCERY,BROOKLYN,11203,POINT (-73.926193553 40.656686891),60 E 55TH STREET,rrr deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=RRR+DELI+GROCERY+60+E+55TH+STREET+BROOKLYN+
KINGS,616276,East Flatbush,RV MEAT MARKET II INC,RV DELI GROCERY,BROOKLYN,11203,POINT (-73.929520414 40.660617752),902 RUTLAND RD,rv deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=RV+DELI+GROCERY+902+RUTLAND+RD+BROOKLYN+
KINGS,740445,East Flatbush,SABORCITO PUEBLA DELI GROCERY CORP,SABORCITO PUEBLA DELI GROCERY,BROOKLYN,11210,POINT (-73.937671815 40.634509339),4016 GLENWOOD ROAD,saborcito puebla deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=SABORCITO+PUEBLA+DELI+GROCERY+4016+GLENWOOD+ROAD+BROOKLYN+
KINGS,742971,East Flatbush,SAN DIEGO GROCERY & DELI 1 CORP,SAN DIEGO DELI AND GROCERY,BROOKLYN,11210,POINT (-73.937448856 40.634785146),4023 GLENWOOD RD,san diego deli and grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=SAN+DIEGO+DELI+AND+GROCERY+4023+GLENWOOD+RD+BROOKLYN+
KINGS,735032,East Flatbush,RALPH AVE DOLLAR INC,RALPH AVE DOLLAR,BROOKLYN,11236,POINT (-73.919462801 40.63832629),1590 RALPH AVE,ralph ave dollar,No,Yes,https://www.google.com/maps/search/?api=1&query=RALPH+AVE+DOLLAR+1590+RALPH+AVE+BROOKLYN+
KINGS,754208,East Flatbush,RALPH FOOD CENTER INC,RALPH FOOD CENTER,BROOKLYN,11236,POINT (-73.920245754 40.649431432),1061 RALPH AVENUE,ralph food center,No,Yes,https://www.google.com/maps/search/?api=1&query=RALPH+FOOD+CENTER+1061+RALPH+AVENUE+BROOKLYN+
KINGS,671580,East Flatbush,SANTOS AMBIORIX A,SANTOS DELI GROCERY,BROOKLYN,11203,POINT (-73.924156415 40.652414174),5612 CHURCH AVE,santos deli grocery,No,Yes,https://www.google.com/maps/search/?api=1&query=SANTOS+DELI+GROCERY+5612+CHURCH+AVE+BROOKLYN+
